Age,Experience,Education,Hours,Department,Salary,HighSalary
24,0,18,47,IT,72159,0
55,0,18,50,IT,72455,0
46,19,16,36,Finance,130502,1
32,3,18,53,Finance,83578,1
31,7,12,57,Sales,81247,1
57,35,14,36,Sales,177911,1
45,3,12,55,HR,69884,0
38,12,14,59,Sales,107682,1
39,1,16,46,IT,67886,0
43,22,14,46,HR,141473,1
58,14,16,60,HR,120080,1
38,3,12,42,Finance,62858,0
46,5,16,46,Finance,78932,0
26,2,18,58,HR,83248,1
24,2,18,45,Finance,71829,0
49,5,14,36,Finance,76746,0
54,9,12,35,Finance,89201,1
37,8,12,59,HR,85684,1
36,13,14,60,HR,107168,1
22,1,18,38,HR,66341,0
54,28,16,43,IT,160825,1
28,3,14,41,HR,69820,0
33,10,16,56,Finance,104477,1
28,2,16,60,HR,80465,1
50,6,12,59,IT,82413,1
52,17,18,44,Finance,132918,1
56,3,16,54,Sales,76073,0
50,4,18,48,HR,89149,1
21,0,12,35,HR,52626,0
59,3,14,39,Sales,68133,0
37,3,14,47,Finance,76239,0
40,12,12,40,HR,96368,1
44,15,12,56,IT,114816,1
42,13,16,51,Finance,111606,1
49,10,12,49,HR,93955,1
42,1,14,41,Finance,66866,0
29,5,18,42,HR,89361,1
57,13,18,55,Sales,117585,1
30,7,18,36,HR,90898,1
56,23,18,52,Finance,152917,1
57,25,12,55,HR,143116,1
48,10,12,57,HR,92913,1
48,3,18,41,Finance,74703,0
41,6,12,54,HR,84885,1
44,15,16,50,HR,120705,1
60,37,12,53,Finance,188258,1
22,0,16,43,Sales,62583,0
28,7,16,46,IT,89475,1
47,5,12,48,IT,74630,0
42,1,18,41,IT,73428,0
57,7,16,36,IT,87441,1
47,26,12,51,IT,150743,1
49,6,14,45,IT,79040,0
23,2,18,52,Finance,81688,1
33,8,14,46,Finance,92759,1
30,7,16,37,Finance,83225,1
56,14,14,55,HR,114472,1
29,8,12,48,Sales,87562,1
47,21,18,49,Sales,145997,1
54,17,16,53,IT,127258,1
21,0,12,44,IT,53037,0
52,11,18,43,Finance,104415,1
45,22,16,44,Sales,142356,1
49,18,16,54,HR,134463,1
27,4,16,57,HR,85334,1
23,2,16,38,Finance,70148,0
40,9,14,53,IT,90463,1
40,9,14,44,Sales,95921,1
50,1,14,51,HR,66452,0
55,12,16,46,IT,109589,1
55,28,14,59,Sales,165883,1
59,37,18,35,HR,193325,1
47,8,16,45,IT,94350,1
46,12,18,47,HR,111472,1
34,8,18,35,IT,95864,1
37,12,14,35,IT,100265,1
38,4,16,55,IT,84691,1
49,13,14,50,Sales,106379,1
40,4,14,41,Finance,71488,0
47,8,14,57,IT,90881,1
38,7,16,44,IT,86845,1
24,2,16,50,HR,69275,0
21,0,14,35,HR,54766,0
21,0,18,56,Sales,74376,0
46,7,18,43,Finance,92504,1
40,2,16,40,HR,68319,0
43,22,12,49,Sales,130731,1
30,7,14,38,Sales,79751,0
31,7,14,49,Sales,90996,1
25,0,12,44,IT,58068,0
21,0,16,59,Finance,72420,0
37,6,18,50,Finance,88807,1
42,18,16,47,Finance,130295,1
54,33,18,53,IT,188731,1
49,13,18,60,IT,120563,1
24,1,16,54,HR,74111,0
25,0,14,38,HR,57962,0
31,2,14,54,HR,69398,0
41,18,14,56,Sales,127304,1
55,25,18,50,Finance,161485,1
32,0,14,45,IT,63234,0
46,21,18,49,HR,146189,1
39,18,14,45,Sales,122447,1
27,2,16,57,IT,75223,0
27,3,12,59,Sales,71983,0
46,24,18,45,Sales,154099,1
60,18,16,37,Sales,121171,1
25,0,18,58,Finance,77728,0
41,18,18,58,IT,136916,1
34,6,16,51,IT,91534,1
24,0,14,39,Sales,59060,0
43,22,18,47,Finance,143931,1
40,10,12,44,Sales,87245,1
35,4,12,39,HR,72874,0
49,16,16,46,IT,124192,1
28,2,12,42,IT,64671,0
39,7,16,58,Finance,90575,1
59,11,16,46,IT,106568,1
48,9,18,50,IT,103881,1
47,12,16,36,IT,106544,1
24,1,16,37,Finance,71061,0
35,1,14,52,Sales,68934,0
55,19,18,51,IT,135823,1
57,15,12,36,Sales,105090,1
21,0,14,60,Finance,67343,0
23,0,14,56,Sales,60812,0
44,2,18,46,HR,76389,0
47,26,18,51,IT,160807,1
60,14,14,40,Finance,108802,1
56,33,18,51,Finance,183871,1
54,21,18,36,Sales,142830,1
49,7,16,42,IT,86417,1
44,22,18,48,Finance,147747,1
44,16,16,40,HR,117175,1
24,3,14,43,Sales,76378,0
23,2,14,35,HR,62872,0
54,22,12,39,HR,134502,1
43,14,18,41,Sales,117525,1
43,8,14,43,HR,93552,1
25,4,16,48,Sales,81628,1
51,8,14,43,Sales,89021,1
26,5,18,38,Finance,87950,1
57,15,12,54,Finance,115432,1
30,7,12,49,HR,87856,1
60,24,14,38,HR,143544,1
27,1,12,37,HR,62850,0
59,8,18,58,HR,103212,1
58,14,18,55,HR,125663,1
41,6,12,57,Finance,84924,1
40,0,16,60,HR,70455,0
23,0,12,56,HR,58304,0
42,4,12,48,IT,76490,0
24,3,14,43,Sales,67902,0
48,8,16,53,Sales,97942,1
32,11,12,40,Finance,98034,1
58,5,14,37,Sales,75460,0
56,27,14,52,HR,160958,1
25,4,14,50,Sales,79519,0
33,9,18,37,Finance,96460,1
43,7,14,36,Sales,79548,0
50,14,14,36,Sales,109883,1
57,5,18,60,IT,95900,1
45,5,18,57,IT,90610,1
47,3,14,44,HR,73005,0
34,10,12,49,Sales,94462,1
56,20,16,37,HR,132490,1
59,29,18,42,Sales,167239,1
36,1,16,52,HR,75902,0
42,2,18,45,HR,78835,0
41,2,14,41,Sales,71048,0
41,11,18,53,IT,111518,1
28,2,14,59,Finance,71694,0
36,4,16,41,HR,74452,0
51,29,12,59,Finance,161944,1
30,4,14,36,Sales,71421,0
52,5,16,40,HR,82390,1
54,20,16,39,Sales,137864,1
29,5,18,48,HR,86807,1
37,7,14,52,IT,86828,1
31,1,16,38,HR,69647,0
52,19,12,38,HR,119966,1
30,5,18,58,HR,95383,1
42,20,18,47,Sales,137960,1
37,16,16,57,IT,120263,1
24,0,14,55,Sales,61214,0
45,18,18,59,Finance,135162,1
41,17,14,35,IT,114440,1
57,36,16,54,HR,194513,1
58,37,16,39,HR,197192,1
21,0,14,58,HR,66627,0
45,11,12,37,Finance,91260,1
56,10,18,55,Finance,104190,1
37,15,16,53,HR,115633,1
44,19,12,47,HR,121476,1
22,0,12,41,Finance,60453,0
60,19,14,44,Sales,126070,1
35,8,14,37,IT,88439,1
52,0,14,57,IT,65209,0
59,2,12,36,Finance,57845,0
26,4,18,41,Finance,83391,1
21,0,14,43,Sales,60381,0
43,22,18,55,HR,148959,1
59,8,14,46,Finance,92833,1
37,12,12,56,Sales,104217,1
54,18,18,44,Finance,128607,1
49,22,18,53,HR,144107,1
29,6,12,47,Finance,78470,0
33,3,18,44,HR,81850,1
26,3,12,39,Sales,71144,0
26,2,12,49,IT,69387,0
40,13,16,55,Sales,109901,1
23,1,14,37,IT,64683,0
37,0,16,42,Sales,61349,0
32,11,12,40,IT,98151,1
21,0,12,53,Sales,59389,0
37,7,18,51,HR,99908,1
23,2,12,44,IT,65782,0
46,25,12,35,IT,145030,1
35,14,12,47,HR,106834,1
56,21,14,44,HR,134365,1
52,12,16,46,IT,104994,1
52,8,16,36,IT,92926,1
24,0,14,44,IT,57159,0
38,8,14,55,Finance,96085,1
39,14,14,57,Sales,113638,1
55,12,16,35,HR,103558,1
60,21,16,35,HR,135842,1
34,1,12,54,Sales,60877,0
53,25,16,60,HR,154299,1
34,13,18,49,HR,118770,1
54,33,16,56,IT,187996,1
24,3,14,59,HR,71919,0
44,3,16,35,Finance,69987,0
49,20,12,60,Finance,132773,1
39,13,16,55,IT,118066,1
26,2,14,43,IT,65778,0
53,27,18,58,HR,171725,1
60,5,14,41,IT,75220,0
39,0,18,50,IT,67324,0
21,0,12,50,Sales,55008,0
25,3,12,47,IT,72931,0
47,6,16,44,Finance,81603,1
36,7,12,52,HR,85333,1
26,0,12,43,IT,60787,0
60,1,14,46,Sales,69399,0
33,0,14,58,HR,67172,0
55,16,16,47,HR,123690,1
39,5,16,45,HR,78120,0
32,2,16,49,Sales,75160,0
36,11,16,44,Finance,104981,1
30,6,14,44,Sales,83062,1
45,5,16,43,Sales,80265,1
40,3,16,59,HR,78931,0
51,18,12,59,Sales,123291,1
24,0,16,37,HR,62586,0
43,2,18,57,IT,82272,1
22,1,12,50,IT,59914,0
42,8,14,46,Sales,93832,1
57,5,18,51,Finance,90435,1
28,4,16,59,HR,81505,1
27,2,12,49,Sales,67365,0
34,5,16,59,Sales,87561,1
23,1,12,37,Finance,55065,0
36,3,16,39,HR,69603,0
39,3,18,47,Sales,82170,1
38,1,14,58,Finance,72504,0
36,9,18,40,HR,104229,1
28,3,18,60,IT,83749,1
53,7,14,60,Finance,91846,1
32,9,12,43,Sales,91808,1
31,1,12,53,IT,65025,0
25,0,14,41,HR,64516,0
47,0,16,47,Finance,63913,0
32,1,12,56,IT,60105,0
37,14,18,39,IT,115049,1
26,1,14,50,Sales,68861,0
53,30,18,38,IT,170216,1
25,4,12,39,Sales,74163,0
48,14,14,54,HR,114431,1
34,2,14,53,Sales,74525,0
25,2,12,57,Finance,70520,0
53,8,12,40,IT,87620,1
39,4,14,38,HR,77779,0
42,4,16,59,Sales,82957,1
25,2,14,35,Sales,62812,0
22,1,16,51,Sales,67795,0
50,19,18,43,HR,135395,1
59,23,16,50,HR,144242,1
24,3,16,57,Finance,84134,1
53,17,12,36,HR,110455,1
33,8,14,45,Sales,87704,1
40,2,18,60,HR,84585,1
27,3,14,39,Sales,71963,0
35,13,16,47,Finance,113547,1
43,6,16,54,Finance,91402,1
34,9,16,51,Sales,98617,1
43,7,14,59,HR,87240,1
39,15,16,49,HR,116278,1
49,19,14,56,IT,129164,1
40,14,18,46,Finance,119629,1
49,6,18,40,Finance,90249,1
44,16,14,54,Sales,122642,1
38,11,18,47,IT,108815,1
30,1,12,52,HR,63212,0
28,7,16,58,Sales,95837,1
46,13,16,49,HR,111456,1
49,14,16,49,HR,120221,1
30,4,12,42,HR,75438,0
37,15,16,53,IT,123291,1
22,0,14,57,Finance,66439,0
26,1,16,48,Finance,67285,0
25,3,14,41,HR,71229,0
48,27,18,48,IT,165198,1
25,0,14,39,HR,58005,0
38,8,14,49,HR,89020,1
46,21,14,55,Sales,139275,1
40,8,16,49,IT,96092,1
47,3,12,58,IT,70426,0
32,10,12,38,Finance,92042,1
27,0,14,35,Finance,58414,0
23,1,16,51,HR,75263,0
30,0,12,59,Sales,57987,0
54,7,18,54,Sales,96644,1
45,24,18,35,Sales,145860,1
55,15,16,50,HR,116474,1
36,9,18,47,Finance,100064,1
22,1,18,52,IT,72326,0
44,21,18,44,HR,142744,1
30,1,12,57,Sales,65225,0
58,21,18,52,Sales,141950,1
42,8,14,51,HR,92232,1
46,11,14,60,Sales,103405,1
59,18,18,43,IT,130675,1
47,24,14,48,HR,142217,1
49,17,12,55,IT,117146,1
58,4,16,47,Finance,82874,1
40,1,14,54,Sales,71072,0
47,6,18,54,Sales,95296,1
40,9,16,48,Finance,100733,1
39,14,16,45,Finance,113969,1
40,6,18,47,Finance,92055,1
55,14,14,51,Sales,112019,1
22,1,12,37,Finance,61450,0
50,23,14,35,HR,140014,1
54,25,14,55,Finance,151958,1
42,13,12,39,HR,102465,1
23,1,16,59,HR,68641,0
26,1,12,47,IT,64484,0
35,9,12,58,HR,97754,1
47,16,18,39,HR,126358,1
30,4,18,39,Finance,85762,1
29,1,14,57,Sales,66812,0
53,12,18,46,Finance,116648,1
52,26,12,36,IT,142696,1
26,0,12,57,IT,57189,0
56,6,18,50,Sales,95674,1
22,1,18,51,HR,70108,0
49,9,18,39,IT,102984,1
24,3,12,46,Sales,64318,0
21,0,16,49,Finance,66193,0
39,8,16,40,Finance,90261,1
46,21,18,47,Finance,145684,1
45,22,14,45,HR,137790,1
30,6,14,60,HR,89101,1
35,8,16,51,Sales,91657,1
42,16,18,43,IT,119982,1
41,19,12,59,Finance,131642,1
42,6,14,50,HR,88285,1
56,6,14,51,HR,84711,1
54,27,12,54,IT,152087,1
50,18,12,58,Finance,120808,1
45,19,18,52,Finance,142773,1
48,11,12,47,IT,100890,1
21,0,12,45,Sales,56228,0
24,2,12,47,Sales,65394,0
27,6,16,58,IT,94324,1
29,5,12,60,IT,74822,0
56,24,14,47,Sales,143157,1
39,8,18,46,IT,95860,1
21,0,18,48,Finance,69100,0
30,6,18,47,Sales,91735,1
56,21,16,59,Sales,141584,1
29,0,14,43,Sales,65353,0
52,16,12,48,Finance,118397,1
52,15,14,35,IT,115725,1
26,5,18,43,HR,85625,1
58,33,12,38,HR,169356,1
37,7,18,46,Finance,92964,1
30,0,18,58,Finance,71496,0
47,12,18,48,IT,114828,1
55,17,14,43,HR,122965,1
41,9,14,37,Sales,90259,1
45,1,18,40,Finance,76045,0
48,1,18,37,HR,65748,0
35,10,12,35,Sales,90230,1
24,1,18,60,Sales,79663,0
49,15,18,56,IT,130275,1
29,6,18,55,Finance,94762,1
47,20,18,37,Sales,137653,1
46,20,14,48,Finance,128014,1
39,11,18,54,HR,114131,1
48,27,16,36,HR,153212,1
37,13,18,46,Finance,113313,1
40,3,14,60,Sales,76909,0
60,25,16,44,Sales,147858,1
59,35,16,47,HR,184147,1
43,17,18,54,Sales,131832,1
52,2,18,38,Sales,72300,0
53,0,14,53,HR,66574,0
25,0,16,56,IT,66065,0
54,6,16,35,HR,87446,1
60,4,14,59,Finance,75434,0
31,2,18,45,IT,75291,0
23,2,12,60,Finance,68317,0
53,15,12,50,IT,108424,1
31,7,16,53,IT,87923,1
36,1,16,53,HR,76102,0
38,14,18,46,HR,119724,1
50,6,12,37,Finance,79909,0
30,8,16,57,HR,92960,1
38,5,18,58,IT,92084,1
58,24,12,52,HR,146092,1
39,13,14,51,Finance,109680,1
56,13,16,39,IT,112101,1
33,8,14,50,Finance,87307,1
23,2,12,58,Sales,69746,0
30,1,18,48,HR,71721,0
58,13,18,53,IT,116265,1
21,0,12,40,Finance,57925,0
47,25,14,37,HR,149826,1
28,0,18,40,HR,65100,0
37,9,16,46,Finance,101871,1
29,3,14,54,IT,70136,0
26,1,14,45,Finance,62572,0
45,9,16,41,HR,95162,1
59,23,12,60,Finance,137808,1
48,1,18,35,Sales,65491,0
53,27,14,50,HR,157808,1
57,26,18,50,IT,157521,1
29,7,18,51,Sales,92714,1
38,0,14,49,Finance,60625,0
41,0,12,55,IT,65060,0
22,1,14,43,Sales,62690,0
58,6,12,39,Finance,74929,0
60,8,16,54,Sales,94777,1
56,15,12,42,HR,109709,1
57,4,12,55,IT,72071,0
35,1,14,35,Sales,57232,0
48,27,18,41,HR,167614,1
38,10,18,45,Finance,102152,1
54,24,12,54,HR,145450,1
42,18,12,60,Finance,121216,1
31,7,14,55,IT,87539,1
33,10,12,47,HR,88621,1
24,3,14,56,HR,73366,0
42,18,16,47,Finance,124440,1
27,0,12,41,Sales,59550,0
44,4,16,45,Finance,77753,0
24,0,12,52,Sales,59281,0
48,26,12,35,Finance,146133,1
35,3,16,46,IT,71542,0
21,0,16,37,Sales,58327,0
23,0,14,60,HR,67703,0
34,9,14,35,Sales,87602,1
58,31,16,38,Finance,175218,1
21,0,12,40,Finance,55430,0
58,7,14,39,Sales,84053,1
58,28,12,45,HR,160123,1
41,7,18,54,IT,93868,1
49,18,14,57,HR,125848,1
25,3,14,47,Sales,68908,0
30,6,14,45,Finance,79093,0
48,15,18,40,HR,116993,1
41,8,16,53,Finance,98783,1
27,4,12,59,Finance,75477,0
23,0,18,49,HR,72138,0
40,9,16,55,Sales,102108,1
39,9,14,47,HR,97038,1
55,9,16,44,IT,92782,1
24,3,16,35,Finance,77673,0
25,4,16,47,Finance,75110,0
21,0,12,40,Sales,53006,0
24,3,16,55,Finance,77529,0
32,0,16,60,Finance,67292,0
47,16,16,58,Finance,121344,1
43,20,16,54,HR,141826,1
45,13,18,46,Finance,116548,1
41,18,18,51,HR,131589,1
44,20,16,52,Sales,135943,1
45,20,16,58,IT,136966,1
52,16,16,60,Finance,122759,1
52,13,14,42,IT,106263,1
25,4,16,48,HR,79275,0
56,18,16,39,Sales,123928,1
59,6,18,56,Sales,97259,1
36,0,18,36,HR,68819,0
53,0,18,59,IT,73177,0
41,4,12,56,Finance,75717,0
29,8,14,59,HR,89214,1
26,5,16,45,HR,79743,0
55,25,18,60,HR,165621,1
59,1,12,37,HR,61456,0
42,15,16,56,HR,117748,1
25,4,16,60,Sales,82887,1
43,4,18,50,HR,80198,1
37,11,16,55,Sales,103780,1
32,2,16,50,IT,73900,0
43,15,16,43,Finance,116822,1
36,5,18,47,Sales,92505,1
23,2,12,44,Finance,64913,0
50,14,16,51,Finance,117043,1
42,15,12,59,Finance,112704,1
29,3,16,55,Sales,81672,1
49,12,18,51,Sales,110867,1
57,30,12,44,Sales,166321,1
43,1,18,42,IT,71725,0
33,12,14,41,Sales,104390,1
52,2,16,48,IT,73752,0
43,8,14,56,Sales,89219,1
37,10,14,52,Sales,103122,1
60,10,14,55,Finance,97057,1
41,9,16,53,HR,102270,1
22,1,18,52,Finance,70523,0
57,8,14,48,Sales,85549,1
26,3,12,44,HR,72405,0
38,9,16,35,HR,97095,1
50,21,18,43,IT,137538,1
42,8,18,52,HR,101665,1
53,4,14,47,IT,72970,0
50,7,16,51,Finance,88861,1
37,10,14,57,IT,103220,1
52,0,12,59,Sales,64881,0
34,4,18,56,HR,86080,1
30,9,18,50,Sales,103196,1
56,0,16,58,HR,65142,0
54,4,18,45,HR,84924,1
29,0,16,57,Finance,68281,0
48,21,14,43,IT,137668,1
31,9,12,41,Finance,84791,1
34,4,16,56,IT,83056,1
59,5,14,35,Finance,74705,0
39,15,12,43,Finance,105416,1
35,10,18,44,HR,107488,1
48,9,12,50,Finance,86494,1
44,14,12,55,Finance,114246,1
28,6,12,52,IT,82541,1
29,6,18,48,Finance,95624,1
53,30,16,45,HR,173774,1
53,11,16,58,Finance,112627,1
39,18,12,38,Sales,117925,1
23,1,14,53,Sales,67609,0
30,2,14,47,IT,64612,0
60,1,12,35,IT,54922,0
21,0,12,55,Sales,57197,0
49,19,14,53,Finance,127314,1
54,4,12,49,Finance,72453,0
33,10,12,54,IT,97016,1
21,0,16,49,HR,70538,0
54,24,16,59,Finance,149497,1
49,2,12,45,Sales,67768,0
33,2,12,57,HR,69324,0
49,21,18,39,HR,142897,1
59,36,16,58,Finance,199333,1
44,21,12,56,HR,130525,1
46,22,18,44,IT,146766,1
37,10,18,52,HR,110756,1
27,2,18,41,IT,76222,0
33,12,18,35,Finance,108536,1
25,4,16,37,HR,80603,1
46,7,18,35,Sales,88646,1
23,1,16,51,Sales,73484,0
27,1,18,49,IT,71931,0
59,3,18,39,IT,82024,1
21,0,14,56,Finance,64494,0
37,3,16,50,HR,78045,0
45,19,14,46,IT,126981,1
23,1,14,53,IT,62814,0
35,8,18,48,Finance,103134,1
49,15,16,37,HR,119563,1
52,25,12,53,HR,146879,1
46,5,18,35,IT,86199,1
36,8,16,55,HR,100178,1
45,3,14,35,HR,73971,0
48,8,16,60,HR,100532,1
29,8,18,44,Sales,98607,1
21,0,16,37,HR,65409,0
49,5,14,47,Sales,82821,1
42,20,16,40,HR,137321,1
36,2,16,45,HR,75445,0
27,5,14,40,HR,77689,0
34,4,18,37,IT,80314,1
49,14,12,50,IT,105374,1
39,2,14,43,Sales,66883,0
39,4,14,42,HR,69807,0
22,0,18,37,Sales,70239,0
35,1,18,39,HR,75373,0
23,1,16,55,Finance,71302,0
31,8,14,48,Sales,92311,1
50,14,16,39,IT,114390,1
60,6,16,53,Finance,84011,1
38,13,18,39,IT,115353,1
22,1,18,55,Finance,75709,0
52,20,16,54,Finance,138240,1
28,6,14,54,Finance,81609,1
42,19,14,36,Sales,129197,1
26,1,16,59,Sales,74072,0
32,7,12,41,IT,83932,1
60,0,12,35,Sales,55775,0
56,31,18,55,IT,182993,1
35,9,14,52,HR,94299,1
48,16,16,44,IT,118800,1
38,4,16,40,IT,77857,0
22,1,14,41,Sales,66606,0
33,5,18,46,IT,89105,1
35,3,18,52,Sales,84598,1
40,15,12,45,IT,110039,1
49,6,14,56,HR,89839,1
49,6,14,53,Sales,82843,1
23,1,16,59,Sales,76267,0
39,17,14,38,HR,122260,1
23,1,12,53,Sales,65100,0
34,13,14,47,IT,103584,1
60,30,16,53,Finance,169007,1
24,1,12,36,Sales,61598,0
31,8,16,43,Finance,95332,1
51,13,14,42,IT,105442,1
52,4,18,55,HR,83053,1
47,10,14,48,Sales,94402,1
50,7,14,43,Finance,88504,1
22,0,16,47,HR,61597,0
29,4,18,52,HR,85549,1
48,16,14,40,Sales,112421,1
51,21,12,57,Finance,133074,1
54,31,12,56,Sales,170280,1
35,3,16,37,IT,72973,0
45,14,16,44,HR,117933,1
56,18,18,44,Finance,134510,1
28,7,16,44,Sales,93680,1
29,5,18,43,HR,89947,1
57,33,14,46,Sales,177943,1
59,16,12,58,Finance,121818,1
52,11,12,42,IT,98541,1
37,16,12,58,IT,118578,1
55,9,16,43,IT,91931,1
57,27,16,51,Sales,165550,1
39,17,14,42,HR,116719,1
49,18,16,52,IT,126891,1
27,1,18,54,IT,73824,0
48,12,12,51,IT,101180,1
29,7,14,40,IT,83613,1
48,15,18,44,Finance,126019,1
26,1,18,35,Finance,68911,0
49,25,16,55,HR,158159,1
37,15,16,59,Finance,118307,1
36,14,12,35,Finance,103927,1
43,16,14,43,Finance,117170,1
51,6,18,54,Sales,94696,1
23,1,16,37,Finance,63287,0
41,9,16,58,Sales,101887,1
46,4,14,40,Sales,73471,0
56,20,14,41,Finance,130981,1
57,2,16,43,Sales,70375,0
42,18,16,39,IT,124277,1
32,11,12,50,HR,95032,1
33,2,14,36,Finance,65017,0
31,5,18,37,Finance,86537,1
36,13,16,37,HR,105629,1
28,3,16,54,Finance,83035,1
60,17,16,60,Finance,130458,1
60,28,16,57,HR,167518,1
22,0,12,44,Sales,58390,0
50,19,14,56,IT,134064,1
50,5,16,37,Sales,85539,1
32,3,14,49,IT,73019,0
30,7,18,48,HR,95819,1
31,2,18,57,Sales,83509,1
35,11,18,38,Sales,103710,1
36,2,18,44,IT,74615,0
37,3,14,45,IT,72952,0
46,0,18,45,IT,69933,0
22,1,18,42,IT,68816,0
32,9,16,57,Finance,103497,1
46,12,16,57,HR,106389,1
43,1,16,43,IT,68097,0
38,15,12,42,Sales,104709,1
52,11,16,46,Sales,101653,1
58,32,18,51,Sales,185945,1
23,0,14,57,IT,60635,0
58,9,18,49,HR,100491,1
23,1,14,53,Finance,66157,0
50,18,18,54,IT,139148,1
21,0,12,40,IT,58157,0
50,6,16,39,Finance,83549,1
52,24,18,42,HR,155669,1
48,18,16,52,IT,134145,1
41,14,12,55,Sales,109330,1
33,8,12,55,Sales,87830,1
47,9,16,49,IT,101697,1
56,22,16,37,HR,140329,1
27,3,14,48,Sales,70895,0
42,19,16,60,Sales,138470,1
30,3,16,49,Finance,74414,0
59,37,14,47,HR,196001,1
35,3,18,55,IT,78275,0
35,4,14,54,Finance,79353,0
24,0,18,55,Finance,74053,0
52,11,18,60,Finance,115838,1
43,22,18,43,HR,144448,1
26,4,14,57,HR,81072,1
44,4,14,51,HR,73151,0
40,10,12,53,IT,94423,1
57,10,18,59,HR,112379,1
40,12,14,38,Finance,97953,1
32,11,12,54,Sales,95461,1
53,7,18,44,IT,97475,1
48,24,14,56,IT,150599,1
28,6,14,37,IT,79410,0
21,0,14,53,Finance,63505,0
57,17,16,43,HR,128102,1
42,18,12,39,Finance,121456,1
26,3,14,48,Sales,71713,0
41,11,16,41,HR,103691,1
52,17,12,55,Sales,121888,1
55,9,12,40,IT,88694,1
35,6,16,58,IT,93547,1
25,3,12,42,Finance,65302,0
26,1,16,36,HR,61642,0
45,11,18,59,IT,114945,1
60,13,14,60,Finance,107923,1
49,14,16,48,Sales,118737,1
27,1,12,56,Finance,63857,0
60,29,12,41,HR,161907,1
33,1,18,37,HR,72247,0
58,30,18,54,HR,174111,1
38,11,18,56,IT,107639,1
22,1,18,57,Finance,73846,0
28,4,18,40,Sales,83446,1
31,3,14,55,HR,72951,0
53,22,16,48,Finance,138897,1
58,32,18,46,IT,177590,1
47,5,18,52,Sales,92301,1
40,2,14,46,Sales,66898,0
32,2,16,41,Sales,74484,0
51,3,18,39,IT,76016,0
47,19,16,46,HR,127626,1
52,22,16,43,IT,137782,1
30,2,14,45,Sales,65171,0
23,2,14,38,Finance,66402,0
47,6,18,48,Sales,95329,1
55,1,12,60,Finance,62674,0
51,20,14,46,IT,132035,1
35,5,16,52,IT,81023,1
36,11,16,41,IT,102066,1
33,9,18,57,Finance,107712,1
55,31,18,35,IT,172824,1
31,9,18,47,HR,101707,1
41,20,16,50,Sales,138869,1
31,8,14,39,HR,88420,1
50,10,12,53,Finance,99245,1
55,22,14,59,IT,139770,1
42,17,12,43,Sales,118746,1
58,10,14,57,IT,101644,1
51,16,18,43,IT,124500,1
34,1,16,46,Sales,65220,0
44,2,12,52,Sales,67691,0
52,10,14,60,HR,99482,1
56,34,16,58,HR,189872,1
52,25,12,60,HR,145943,1
35,14,12,44,HR,104001,1
55,10,16,60,HR,101775,1
23,2,18,51,Finance,81520,1
36,11,16,53,Finance,103692,1
25,3,18,58,IT,82603,1
41,19,14,45,IT,123825,1
30,8,14,50,HR,93711,1
39,10,16,42,IT,98341,1
45,18,18,60,Finance,140330,1
24,3,14,58,Finance,75352,0
49,0,18,49,IT,67959,0
39,4,18,45,HR,79662,0
22,1,18,41,Finance,70239,0
30,9,16,36,Sales,91833,1
45,13,18,53,Sales,118012,1
40,1,16,43,IT,72951,0
39,3,14,52,HR,77030,0
43,1,14,47,IT,62825,0
44,17,12,57,HR,119272,1
31,2,12,35,HR,58660,0
54,4,14,53,Sales,81374,1
48,19,18,47,Finance,140931,1
25,1,18,48,Finance,70697,0
25,2,14,51,IT,74682,0
41,17,14,56,IT,120544,1
32,5,12,54,HR,79769,0
24,2,18,35,Finance,76393,0
40,9,14,39,HR,90608,1
58,21,12,54,Sales,130630,1
45,22,12,48,Sales,132918,1
34,0,18,60,HR,69047,0
31,5,12,60,HR,74633,0
52,10,12,52,HR,95275,1
31,2,16,47,HR,70464,0
38,16,14,57,HR,119609,1
47,23,18,46,Sales,152453,1
38,3,14,49,Sales,72294,0
43,13,16,58,Sales,112437,1
31,10,18,38,IT,105396,1
41,19,14,43,Sales,128384,1
25,3,12,37,Finance,63071,0
43,13,18,56,Finance,115734,1
45,3,16,45,HR,76021,0
30,5,12,49,Sales,75535,0
42,8,16,50,HR,93522,1
39,11,12,41,HR,92105,1
21,0,14,41,Finance,60587,0
27,4,14,56,Finance,74463,0
24,1,14,43,HR,65081,0
21,0,16,51,Finance,69743,0
35,13,18,47,HR,116544,1
60,30,14,43,HR,168674,1
32,7,16,43,HR,89249,1
42,3,12,54,IT,69900,0
42,4,14,46,Finance,77897,0
37,5,12,55,Finance,78022,0
49,4,14,53,Sales,76392,0
34,2,12,57,Finance,68568,0
40,7,16,49,Sales,94139,1
53,8,14,52,HR,95745,1
35,14,16,42,IT,110273,1
32,3,16,59,HR,76542,0
60,6,12,40,HR,80431,1
40,7,14,59,HR,91770,1
50,14,18,40,Sales,115049,1
58,14,18,37,IT,117383,1
23,0,16,60,HR,69247,0
48,18,12,37,Sales,119674,1
46,6,12,36,HR,80455,1
50,5,12,39,IT,73531,0
33,10,14,54,HR,94599,1
33,2,14,46,HR,65737,0
22,0,12,40,Finance,59373,0
57,27,18,50,Sales,161574,1
58,16,18,39,IT,121273,1
22,1,14,40,Sales,60897,0
56,18,12,38,Finance,122673,1
46,10,18,48,HR,100818,1
31,9,18,37,IT,102952,1
